fault_mode,expected_channel,seed,features,variant,life_hours,detected,first_alert_lead_h,terminal_alert_lead_h,terminal_life_fraction,first_driver,first_driver_correct,terminal_driver,driver_correct,recovering_episodes,false_alarm_h_pre_onset,detection_delay_after_onset_h,peak_score
thermal,rms,20262906,single_bin,prefilter,39.166666666666664,True,36.83333333333333,12.999999999999996,0.3319148936170212,rms,True,rms,True,1,1.166666666666667,4.166666666666668,1.0
thermal,rms,20262906,single_bin,prefilter+specattr,39.166666666666664,True,36.83333333333333,12.999999999999996,0.3319148936170212,rms,True,rms,True,1,1.166666666666667,4.166666666666668,1.0
thermal,rms,20262906,sideband,spec,39.166666666666664,True,36.83333333333333,12.833333333333332,0.3276595744680851,rms,True,rms,True,3,3.666666666666667,4.333333333333332,1.0
thermal,rms,20262906,sideband,prefilter,39.166666666666664,True,36.83333333333333,12.833333333333332,0.3276595744680851,rms,True,rms,True,1,1.166666666666667,4.333333333333332,1.0
thermal,rms,20262906,sideband,prefilter+specattr,39.166666666666664,True,36.83333333333333,12.833333333333332,0.3276595744680851,rms,True,rms,True,1,1.166666666666667,4.333333333333332,1.0
thermal,rms,20263906,single_bin,spec,39.5,True,30.833333333333336,12.666666666666668,0.3206751054852321,rms,True,rms,True,3,3.166666666666666,4.833333333333332,1.0
thermal,rms,20263906,single_bin,prefilter,39.5,True,30.666666666666664,12.666666666666668,0.3206751054852321,rms,True,rms,True,1,1.1666666666666679,4.833333333333332,1.0
thermal,rms,20263906,single_bin,prefilter+specattr,39.5,True,30.666666666666664,12.666666666666668,0.3206751054852321,rms,True,rms,True,1,1.1666666666666679,4.833333333333332,1.0
thermal,rms,20263906,sideband,spec,39.5,True,30.833333333333336,12.666666666666668,0.3206751054852321,rms,True,rms,True,3,3.4999999999999982,4.833333333333332,1.0
thermal,rms,20263906,sideband,prefilter,39.5,True,30.666666666666664,12.666666666666668,0.3206751054852321,rms,True,rms,True,1,1.1666666666666679,4.833333333333332,1.0
thermal,rms,20263906,sideband,prefilter+specattr,39.5,True,30.666666666666664,12.666666666666668,0.3206751054852321,rms,True,rms,True,1,1.1666666666666679,4.833333333333332,1.0
thermal,rms,20264906,single_bin,spec,39.0,True,28.166666666666664,15.833333333333332,0.40598290598290593,rms,True,rms,True,2,5.333333333333334,1.1666666666666679,1.0
thermal,rms,20264906,single_bin,prefilter,39.0,True,28.0,15.666666666666668,0.4017094017094017,rms,True,rms,True,1,3.166666666666666,1.3333333333333321,1.0
thermal,rms,20264906,single_bin,prefilter+specattr,39.0,True,28.0,15.666666666666668,0.4017094017094017,rms,True,bsf,False,1,3.166666666666666,1.3333333333333321,1.0
thermal,rms,20264906,sideband,spec,39.0,True,28.0,15.833333333333332,0.40598290598290593,rms,True,rms,True,2,4.833333333333332,1.1666666666666679,1.0
thermal,rms,20264906,sideband,prefilter,39.0,True,28.0,15.666666666666668,0.4017094017094017,rms,True,rms,True,1,3.0,1.3333333333333321,1.0
thermal,rms,20264906,sideband,prefilter+specattr,39.0,True,28.0,15.666666666666668,0.4017094017094017,rms,True,rms,True,1,3.0,1.3333333333333321,1.0
thermal,rms,20265906,single_bin,spec,39.0,True,38.0,10.833333333333332,0.27777777777777773,rms,True,rms,True,4,2.9999999999999973,6.166666666666668,1.0
thermal,rms,20265906,single_bin,prefilter,39.0,True,10.833333333333332,10.833333333333332,0.27777777777777773,rms,True,rms,True,0,0.0,6.166666666666668,1.0
thermal,rms,20265906,single_bin,prefilter+specattr,39.0,True,10.833333333333332,10.833333333333332,0.27777777777777773,rms,True,rms,True,0,0.0,6.166666666666668,1.0
thermal,rms,20265906,sideband,spec,39.0,True,38.0,10.833333333333332,0.27777777777777773,rms,True,rms,True,4,2.999999999999999,6.166666666666668,1.0
thermal,rms,20265906,sideband,prefilter,39.0,True,10.833333333333332,10.833333333333332,0.27777777777777773,rms,True,rms,True,0,0.0,6.166666666666668,1.0
thermal,rms,20265906,sideband,prefilter+specattr,39.0,True,10.833333333333332,10.833333333333332,0.27777777777777773,rms,True,rms,True,0,0.0,6.166666666666668,1.0
